ID,STATE,SOURCE,DESTINATION,BUS_NAME,BUS_TYPE,DEPARTING_TIME,ARRIVING_TIME,DURATION,STAR_RATING,PRICE,SEATS_AVAILABLE,BUS_CATEGORY,AC_TYPE,STAR_RANGE
19827,Tamilnadu,Chennai,Velankanni,"RAJA TRAVELS","A/C Seater / Sleeper (2+1)",21:45,04:55,"07h 20m",4.1,759,25,private,AC,"4 above"
19828,Tamilnadu,Chennai,Velankanni,"RAJA TRAVELS","Non A/C Seater / Sleeper (2+1)",20:45,05:10,"07h 20m",4.2,474,34,private,"NON AC","4 above"
19829,Tamilnadu,Chennai,Velankanni,"Rathimeena Travels A","Non A/C Seater / Sleeper (2+1)",22:00,05:30,"07h 20m",3.9,580,34,private,"NON AC",3-4
19830,Tamilnadu,Chennai,Velankanni,"OLIVE TRAVELS LINES","NON A/C Seater/ Sleeper (2+1)",20:25,04:10,"07h 20m",3.7,551,32,private,AC,3-4
19831,Tamilnadu,Chennai,Velankanni,"National Travels CHN","A/C Sleeper (2+1)",23:05,06:15,"07h 20m",3.8,699,15,private,AC,3-4
19832,Tamilnadu,Chennai,Velankanni,"OLIVE TRAVELS LINES","A/C Seater/Sleeper (2+1)",10:15,19:40,"07h 20m",3.2,623,28,private,AC,3-4
19833,Tamilnadu,Chennai,Velankanni,"Tippusultan Travels","Non A/C Seater / Sleeper (2+1)",22:00,05:10,"07h 20m",3.6,600,25,private,"NON AC",3-4
19834,Tamilnadu,Chennai,Velankanni,"R.S.MANI KNIGHT RIDERS","Bharat Benz A/C Sleeper (2+1)",21:00,04:30,"07h 20m",4.9,699,24,private,AC,"4 above"
19835,Tamilnadu,Chennai,Velankanni,"Tippusultan Travels","Non A/C Seater / Sleeper (2+1)",21:30,03:15,"07h 20m",3,600,27,private,"NON AC",3-4
19836,Tamilnadu,Chennai,Velankanni,"Universal Bus( UTS)","NON AC Seater / Sleeper 2+1",21:00,04:00,"07h 20m",3.4,550,32,private,AC,3-4
19837,Tamilnadu,Chennai,Velankanni,"Rathimeena Travels A","A/C Seater / Sleeper (2+1)",21:45,05:00,"07h 20m",4.1,600,20,private,AC,"4 above"
19838,Tamilnadu,Chennai,Velankanni,"National Travels CHN","NON A/C Sleeper (2+1)",21:40,04:15,"07h 20m",2.7,600,23,private,AC,2-3
19839,Tamilnadu,Chennai,Velankanni,"THAI MOOKAMBIGAI XPRESS","Non A/C Seater / Sleeper (2+1)",20:15,04:25,"07h 20m",4.9,539,26,private,"NON AC","4 above"
19840,Tamilnadu,Chennai,Velankanni,"Apple Bus","Non A/C Seater / Sleeper (2+1)",20:55,04:15,"07h 20m",3.2,600,31,private,"NON AC",3-4
19841,Tamilnadu,Chennai,Velankanni,"Universal Travels","Non A/C Seater / Sleeper (2+1)",21:30,05:45,"07h 20m",3,450,28,private,"NON AC",3-4
19842,Tamilnadu,Chennai,Velankanni,"Vetri Travels","A/C Sleeper (2+1)",22:00,05:35,"07h 20m",2.5,777,34,private,AC,2-3
19843,Tamilnadu,Chennai,Velankanni,"ECSTASY BUS","A/C Sleeper (2+1)",22:30,05:00,"07h 20m",3,3000,30,private,AC,3-4
19844,Tamilnadu,Chennai,Velankanni,"OLIVE TRAVELS LINES","A/C Seater / Sleeper (2+1)",14:30,23:45,"07h 20m",2.3,665,32,private,AC,2-3
19845,Tamilnadu,Chennai,Velankanni,"AVS Travels","NON A/C Seater/ Sleeper (2+1)",23:00,06:30,"07h 20m",2,900,41,private,AC,2-3
19846,Tamilnadu,Chennai,Velankanni,"Universal Travels","A/C Seater/Sleeper (2+1)",05:30,14:00,"07h 20m",2,600,26,private,AC,2-3
19847,Tamilnadu,Chennai,Velankanni,"Universal Travels","Non A/C Seater / Sleeper (2+1)",08:00,17:00,"07h 20m",2.7,450,25,private,"NON AC",2-3
19848,Tamilnadu,Chennai,Velankanni,"Thajudeen Yasmin Travels","NON A/C Sleeper (2+1)",21:15,03:55,"07h 20m",2.2,749,30,private,AC,2-3
19849,Tamilnadu,Chennai,Velankanni,"Universal Travels","A/C Seater/Sleeper (2+1)",23:00,07:00,"07h 20m",2.5,600,28,private,AC,2-3
19850,Tamilnadu,Chennai,Velankanni,"Universal Travels","A/C Seater/Sleeper (2+1)",13:00,21:00,"07h 20m",2.5,600,22,private,AC,2-3
19851,Tamilnadu,Chennai,Velankanni,"ALEGRIA HOLIDAYS","Non A/C Seater / Sleeper (2+1)",19:45,05:00,"07h 20m",2.5,549,33,private,"NON AC",2-3
19852,Tamilnadu,Chennai,Velankanni,"Universal Travels","A/C Seater/Sleeper (2+1)",23:25,06:10,"07h 20m",2.5,600,27,private,AC,2-3
19853,Tamilnadu,Chennai,Velankanni,"Nisha Travels","A/C Sleeper (2+1)",22:30,06:30,"07h 20m",2,899,28,private,AC,2-3
19854,Tamilnadu,Kumbakonam,Chennai,"VINOTH TRAVELS","VE A/C Seater / Sleeper (2+1)",23:00,05:15,"06h 15m",4.7,750,33,private,AC,"4 above"
19855,Tamilnadu,Kumbakonam,Chennai,"Rathimeena Travels A","Non A/C Seater / Sleeper (2+1)",23:50,05:30,"06h 15m",4.4,540,25,private,"NON AC","4 above"
19856,Tamilnadu,Kumbakonam,Chennai,"Rathimeena Travels A","Volvo Multi-Axle A/C Semi Sleeper (2+2)",15:00,21:30,"06h 15m",4.3,657,28,private,AC,"4 above"
19857,Tamilnadu,Kumbakonam,Chennai,"Rathimeena Travels A","A/C Sleeper (2+1)",23:30,05:30,"06h 15m",4.3,705,15,private,AC,"4 above"
19858,Tamilnadu,Kumbakonam,Chennai,"Rathimeena Travels C","Non A/C Seater / Sleeper (2+1)",22:30,04:30,"06h 15m",4.5,540,36,private,"NON AC","4 above"
19859,Tamilnadu,Kumbakonam,Chennai,"Shanmuga Travels (VIP)","A/C Sleeper (2+1)",22:25,05:15,"06h 15m",4.2,700,24,private,AC,"4 above"
19860,Tamilnadu,Kumbakonam,Chennai,"YBM Travels(BLM)","A/C Sleeper (2+1)",23:30,05:30,"06h 15m",4.1,971,23,private,AC,"4 above"
19861,Tamilnadu,Kumbakonam,Chennai,"Rathimeena Travels A","Non A/C Seater / Sleeper (2+1)",23:00,05:00,"06h 15m",4.1,540,30,private,"NON AC","4 above"
19862,Tamilnadu,Kumbakonam,Chennai,"PR Travels","A/C Sleeper (2+1)",23:15,05:30,"06h 15m",4.2,750,22,private,AC,"4 above"
19863,Tamilnadu,Kumbakonam,Chennai,"Tranz king travels","A/C Sleeper (2+1)",22:45,05:20,"06h 15m",3.9,750,15,private,AC,3-4
19864,Tamilnadu,Kumbakonam,Chennai,"Rathimeena Travels A","VE A/C Seater / Sleeper (2+1)",23:15,05:30,"06h 15m",4.5,610,23,private,AC,"4 above"
19865,Tamilnadu,Kumbakonam,Chennai,"ALIF Travels","A/C Sleeper (2+1)",23:55,05:55,"06h 15m",4.5,712,24,private,AC,"4 above"
19866,Tamilnadu,Kumbakonam,Chennai,"Mahalakshmi Holidays","A/C Sleeper (2+1)",22:50,05:00,"06h 15m",4.1,599,24,private,AC,"4 above"
19867,Tamilnadu,Kumbakonam,Chennai,"VINOTH TRAVELS","VE A/C Sleeper (2+1)",23:50,05:25,"06h 15m",4.9,900,31,private,AC,"4 above"
19868,Tamilnadu,Kumbakonam,Chennai,"RGL Travels","Non A/C Seater / Sleeper (2+1)",23:40,06:10,"06h 15m",4.1,600,27,private,"NON AC","4 above"
19869,Tamilnadu,Kumbakonam,Chennai,"(SBLT) Shri Bhagiyalakshimi Travels (MAARA)","Non A/C Seater / Sleeper (2+1)",23:55,06:30,"06h 15m",3,500,41,private,"NON AC",3-4
19870,Tamilnadu,Kumbakonam,Chennai,"Apple Travels","Non A/C Seater / Sleeper (2+1)",23:20,05:45,"06h 15m",3.9,600,27,private,"NON AC",3-4
19871,Tamilnadu,Kumbakonam,Chennai,"Sri muthulakshmi travels","A/C Seater / Sleeper (2+1)",23:50,05:30,"06h 15m",2,350,26,private,AC,2-3
19872,Tamilnadu,Kumbakonam,Chennai,"(SBLT) Shri Bhagiyalakshimi Travels (MAARA)","A/C Seater / Sleeper (2+1)",23:59,06:20,"06h 15m",3.1,600,35,private,AC,3-4
19873,Tamilnadu,Kumbakonam,Chennai,"(SBLT) Shri Bhagiyalakshimi Travels (MAARA)","A/C Seater / Sleeper (2+1)",13:15,18:25,"06h 15m",2,500,37,private,AC,2-3
19874,Tamilnadu,Kumbakonam,Chennai,"Aruna Bus Service","Bharat Benz A/C Sleeper (2+1)",23:00,05:30,"06h 15m",4,800,26,private,AC,"4 above"
19875,Tamilnadu,Kumbakonam,Chennai,"GMR Ragu Travels","NON A/C Seater/ Sleeper (2+1)",22:45,05:45,"06h 15m",3.6,4750,33,private,AC,3-4
19876,Tamilnadu,Kumbakonam,Chennai,"Sri Sugam Bus Tours and Travels","A/C Sleeper (2+1)",22:00,05:00,"06h 15m",3.4,1049,29,private,AC,3-4
19877,Tamilnadu,Kumbakonam,Chennai,"Vetri Travels","NON A/C Sleeper (2+1)",23:15,06:00,"06h 15m",2.6,626,28,private,AC,2-3
19878,Tamilnadu,Kumbakonam,Chennai,"GMR Ragu Travels","A/C Seater/Sleeper (2+1)",22:30,05:30,"06h 15m",2.1,4750,41,private,AC,2-3
19879,Tamilnadu,Kumbakonam,Chennai,"GMR Ragu Travels","A/C Seater/Sleeper (2+1)",23:00,07:30,"06h 15m",3.2,428,41,private,AC,3-4
19880,Tamilnadu,Kumbakonam,Chennai,"GMR Ragu Travels","NON A/C Seater/ Sleeper (2+1)",23:00,07:30,"06h 15m",3.2,475,41,private,AC,3-4
19881,Tamilnadu,Kumbakonam,Chennai,"Sky Bus","A/C Seater (2+2)",22:00,03:30,"06h 15m",3.1,599,31,private,AC,3-4
19882,Tamilnadu,Kumbakonam,Chennai,"(SBLT) Shri Bhagiyalakshimi Travels (MAARA)","Non A/C Seater / Sleeper (2+1)",23:50,06:10,"06h 15m",2.6,990,43,private,"NON AC",2-3
19883,Tamilnadu,Tirunelveli,Chennai,"VKV Travels","A/C Sleeper (2+1)",20:10,07:10,"11h 00m",4.9,1030,26,private,AC,"4 above"
19884,Tamilnadu,Tirunelveli,Chennai,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)",20:00,06:05,"11h 00m",4.7,756,38,private,AC,"4 above"
19885,Tamilnadu,Tirunelveli,Chennai,"KNR Tranz","Non A/C Seater / Sleeper (2+1)",20:50,07:45,"11h 00m",4.7,854,28,private,"NON AC","4 above"
19886,Tamilnadu,Tirunelveli,Chennai,"AdNational Travels CHN","A/C Seater / Sleeper (2+1)",20:05,06:30,"11h 00m",3.8,650,26,private,AC,3-4
19887,Tamilnadu,Tirunelveli,Chennai,"National Travels CHN","A/C Seater / Sleeper (2+1)",21:30,08:15,"11h 00m",4.6,650,31,private,AC,"4 above"
19888,Tamilnadu,Tirunelveli,Chennai,"Sri Muthu Travels","Non A/C Seater / Sleeper (2+1)",19:15,05:00,"11h 00m",4.6,650,25,private,"NON AC","4 above"
19889,Tamilnadu,Tirunelveli,Chennai,"VKV Travels","A/C Sleeper (2+1)",19:15,07:15,"11h 00m",4.5,1240,35,private,AC,"4 above"
19890,Tamilnadu,Tirunelveli,Chennai,"AdNational Travels CHN","Bharat Benz A/C Sleeper (2+1)",22:15,08:45,"11h 00m",4.4,1200,23,private,AC,"4 above"
19891,Tamilnadu,Tirunelveli,Chennai,"YBM Travels(BLM)","A/C Sleeper (2+1)",19:45,06:45,"11h 00m",4.3,1193,18,private,AC,"4 above"
19892,Tamilnadu,Tirunelveli,Chennai,"SBM TRAANSPORT","A/C Sleeper (2+1)",21:50,08:15,"11h 00m",4.6,1200,23,private,AC,"4 above"
19893,Tamilnadu,Tirunelveli,Chennai,"Vignesh TAT","A/C Sleeper (2+1)",18:25,06:00,"11h 00m",4.4,924,24,private,AC,"4 above"
19894,Tamilnadu,Tirunelveli,Chennai,"SBM TRAANSPORT","A/C Sleeper (2+1)",22:30,09:00,"11h 00m",4.4,1250,24,private,AC,"4 above"
19895,Tamilnadu,Tirunelveli,Chennai,"SBM TRAANSPORT","A/C Sleeper (2+1)",21:45,08:30,"11h 00m",4.3,1300,25,private,AC,"4 above"
19896,Tamilnadu,Tirunelveli,Chennai,"Senthur velan Travels","NON A/C Sleeper (2+1)",21:50,09:30,"11h 00m",4.3,760,21,private,AC,"4 above"
19897,Tamilnadu,Tirunelveli,Chennai,"Neem Travels","NON A/C Sleeper (2+1)",20:30,06:30,"11h 00m",4.4,899,22,private,AC,"4 above"
19898,Tamilnadu,Tirunelveli,Chennai,"SBM TRAANSPORT","A/C Sleeper (2+1)",19:00,05:30,"11h 00m",4.3,1200,21,private,AC,"4 above"
19899,Tamilnadu,Tirunelveli,Chennai,"SBM TRAANSPORT","A/C Sleeper (2+1)",19:55,06:30,"11h 00m",4.2,1350,18,private,AC,"4 above"
19900,Tamilnadu,Tirunelveli,Chennai,"SRI SHRAVAN TRAVELS","Non A/C Seater / Sleeper (2+1)",19:50,06:20,"11h 00m",4.2,849,25,private,"NON AC","4 above"
19901,Tamilnadu,Tirunelveli,Chennai,"GMR Travels","A/C Seater / Sleeper (2+1)",19:15,06:40,"11h 00m",4.6,850,25,private,AC,"4 above"
19902,Tamilnadu,Tirunelveli,Chennai,"Amman Travels","Non A/C Seater / Sleeper (2+1)",22:50,09:05,"11h 00m",4.2,612,28,private,"NON AC","4 above"
19903,Tamilnadu,Tirunelveli,Chennai,"Tranz king travels","A/C Sleeper (2+1)",22:30,08:30,"11h 00m",4.2,1000,22,private,AC,"4 above"
19904,Tamilnadu,Tirunelveli,Chennai,"Sri Selvam Travels (PSP)","NON A/C Semi Sleeper / Sleeper (2+1)",18:45,06:00,"11h 00m",4.3,900,20,private,AC,"4 above"
19905,Tamilnadu,Tirunelveli,Chennai,"AVK Travels","Non A/C Seater / Sleeper (2+1)",19:40,06:45,"11h 00m",4.1,699,17,private,"NON AC","4 above"
19906,Tamilnadu,Tirunelveli,Chennai,"Shalom Career","Non A/C Seater / Sleeper (2+1)",18:05,04:22,"11h 00m",4.2,700,34,private,"NON AC","4 above"
19907,Tamilnadu,Tirunelveli,Chennai,"IntrCity SmartBus","AC Sleeper (2+1)",19:10,06:05,"11h 00m",4.6,1091,28,private,AC,"4 above"
19908,Tamilnadu,Tirunelveli,Chennai,"AVK Travels","NON AC Seater / Sleeper 2+1",21:25,08:05,"11h 00m",4,749,31,private,AC,"4 above"
19909,Tamilnadu,Tirunelveli,Chennai,"Vignesh TAT","A/C Sleeper (2+1)",20:01,06:45,"11h 00m",4,924,26,private,AC,"4 above"
19910,Tamilnadu,Tirunelveli,Chennai,"Tranz king travels","A/C Sleeper (2+1)",21:05,07:25,"11h 00m",4.1,1000,14,private,AC,"4 above"
19911,Tamilnadu,Tirunelveli,Chennai,"Sorna Travels","NON A/C Sleeper (2+1)",21:30,08:00,"11h 00m",4.1,800,28,private,AC,"4 above"
19912,Tamilnadu,Tirunelveli,Chennai,"AVK Travels","A/C Seater / Sleeper (2+1)",21:50,08:05,"11h 00m",4.1,849,29,private,AC,"4 above"
19913,Tamilnadu,Tirunelveli,Chennai,"VKV Travels","A/C Sleeper (2+1)",11:30,23:10,"11h 00m",4.3,1440,30,private,AC,"4 above"
19914,Tamilnadu,Tirunelveli,Chennai,"YBM Travels(BLM)","A/C Sleeper (2+1)",21:00,07:00,"11h 00m",3.9,1526,26,private,AC,3-4
19915,Tamilnadu,Tirunelveli,Chennai,"PAUL TRAVELS","Non A/C Seater / Sleeper (2+1)",19:50,05:45,"11h 00m",4,650,29,private,"NON AC","4 above"
19916,Tamilnadu,Tirunelveli,Chennai,"Tranz king travels","A/C Sleeper (2+1)",20:05,06:35,"11h 00m",3.9,1000,18,private,AC,3-4
19917,Tamilnadu,Tirunelveli,Chennai,"YBM Travels(BLM)","Volvo A/C B11R Multi Axle Semi Sleeper (2+2)",10:15,21:00,"11h 00m",3.8,833,33,private,AC,3-4
19918,Tamilnadu,Tirunelveli,Chennai,"SRI SHRAVAN TRAVELS","Non A/C Seater / Sleeper (2+1)",19:00,04:55,"11h 00m",3.8,849,31,private,"NON AC",3-4
19919,Tamilnadu,Tirunelveli,Chennai,"(SBLT) Shri Bhagiyalakshimi Travels (MAARA)","Non A/C Seater / Sleeper (2+1)",19:15,06:35,"11h 00m",3.8,749,31,private,"NON AC",3-4
19920,Tamilnadu,Tirunelveli,Chennai,"Tippusultan Travels","Non A/C Seater / Sleeper (2+1)",19:15,06:00,"11h 00m",3.6,600,34,private,"NON AC",3-4
19921,Tamilnadu,Tirunelveli,Chennai,"Sree Jothi Travels (SJT)","NON AC Seater / Sleeper 2+1",19:35,06:20,"11h 00m",3.7,870,34,private,AC,3-4
19922,Tamilnadu,Tirunelveli,Chennai,"SUBHETHRA TRAVELS","NON AC Seater / Sleeper 2+1",18:25,05:40,"11h 00m",3.7,800,18,private,AC,3-4
19923,Tamilnadu,Tirunelveli,Chennai,"MRM Travels","A/C Seater / Sleeper (2+1)",21:30,08:05,"11h 00m",3.5,570,30,private,AC,3-4
19924,Tamilnadu,Tirunelveli,Chennai,"Yolo Bus","A/C Seater / Sleeper (2+1)",19:51,06:27,"11h 00m",3.6,600,35,private,AC,3-4
19925,Tamilnadu,Tirunelveli,Chennai,"Sree Jothi Travels (SJT)","NON AC Seater / Sleeper 2+1",20:15,07:00,"11h 00m",3.6,870,32,private,AC,3-4
19926,Tamilnadu,Tirunelveli,Chennai,"Tippusultan Travels","Non A/C Seater / Sleeper (2+1)",22:00,08:00,"11h 00m",3.5,600,35,private,"NON AC",3-4
19927,Tamilnadu,Tirunelveli,Chennai,"Rathimeena Travels A","Non A/C Seater / Sleeper (2+1)",21:45,08:15,"11h 00m",3.6,700,34,private,"NON AC",3-4
19928,Tamilnadu,Tirunelveli,Chennai,"SUBHETHRA TRAVELS","NON A/C Sleeper (2+1)",18:55,06:15,"11h 00m",4.1,1000,3,private,AC,"4 above"
19929,Tamilnadu,Tirunelveli,Chennai,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)",22:00,07:15,"11h 00m",3.7,1000,25,private,AC,3-4
19930,Tamilnadu,Tirunelveli,Chennai,"Vetri Travels","A/C Sleeper (2+1)",22:15,08:15,"11h 00m",3.6,1199,30,private,AC,3-4
19931,Tamilnadu,Tirunelveli,Chennai,"Shalom Career","Non A/C Seater / Sleeper (2+1)",20:45,07:25,"11h 00m",4.2,700,38,private,"NON AC","4 above"
19932,Tamilnadu,Tirunelveli,Chennai,"Orange Tours and Travels Grand","A/C Sleeper (2+1)",22:15,08:00,"11h 00m",3.5,1300,31,private,AC,3-4
19933,Tamilnadu,Tirunelveli,Chennai,"Vetri Travels","A/C Sleeper (2+1)",21:15,07:25,"11h 00m",3.4,1099,30,private,AC,3-4
